trade_utc,wallet,wallet_label,token_id,condition_id,question,outcome_label,side,role,fill_price,fill_size,book_before_age_s,best_bid_before,best_ask_before,mid_before,spread_before,book_after_age_s,best_bid_after,best_ask_after,context_status,null_reason
2026-07-04T22:11:07+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,35371420051097980571529391020191940963108890582721510726130912008018851448702,0x131b9f58b9cbe257a3a3463f2c877444e95cb108bd56bafab4fa81701368f1f3,Exact Score: Paraguay 0 - 1 France?,No,BUY,maker,0.7300000261649513,13.112962,1626,0.75,0.77,0.76,0.02,,,,stale,book_before_too_old
2026-07-04T22:11:04+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,12502603963557344262690313821651004140493591042365218402952297516338760610881,0xf6f8ddf9cb6ce31fadfe3fa95ca6470014afef1a2d7122c1d3dd7df40e3cfd25,Paraguay vs. France: Both Teams to Score,No,BUY,maker,0.77,756.9485,1624,0.78,0.79,0.785,0.01,,,,stale,book_before_too_old
2026-07-04T22:11:02+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,35371420051097980571529391020191940963108890582721510726130912008018851448702,0x131b9f58b9cbe257a3a3463f2c877444e95cb108bd56bafab4fa81701368f1f3,Exact Score: Paraguay 0 - 1 France?,No,BUY,maker,0.7300000194400006,27.037037,1621,0.75,0.77,0.76,0.02,,,,stale,book_before_too_old
2026-07-04T22:11:02+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,115267037369048657458215200404984267267938128650073249855813303477757048408771,0xc108dbea451a89ddfe47d68d02263b0e3f3c77e5f23cb1889ce6a2cb72e45a5a,Exact Score: Paraguay 1 - 3 France?,No,BUY,taker,0.96,48.0576,1622,0.96,0.97,0.965,0.01,,,,stale,book_before_too_old
2026-07-04T22:11:02+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.45,18,1620,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:10:59+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31246751777309327054837731878037520541776738112006758382821715244728162092472,0x4489765dc6fd5092de4dd806fbb8e52263e7b79d8faf1284dfeed7a2e33cc10e,Exact Score: Paraguay 1 - 2 France?,No,BUY,maker,0.9300000032818135,257.875714,1618,0.93,0.94,0.935,0.01,,,,stale,book_before_too_old
2026-07-04T22:10:53+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,115267037369048657458215200404984267267938128650073249855813303477757048408771,0xc108dbea451a89ddfe47d68d02263b0e3f3c77e5f23cb1889ce6a2cb72e45a5a,Exact Score: Paraguay 1 - 3 France?,No,BUY,taker,0.96,48.0576,1613,0.96,0.97,0.965,0.01,,,,stale,book_before_too_old
2026-07-04T22:10:53+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.048,215.856,1611,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:52+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.45,137.7,1610,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:10:52+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.45,137.7,1610,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:10:52+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.45,459.9,1610,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:10:44+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,11589384810004534295479689104366457381207221028570124709152780999353398710771,0x7c8f9c8e0fa7fa9102edfc7a076c262163d5ee8c1d979342221d96293a98c78f,Exact Score: Paraguay 2 - 3 France?,No,BUY,maker,0.975,32.097,1604,0.987,0.996,0.9915,0.009,,,,stale,book_before_too_old
2026-07-04T22:10:19+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,61221511906668985742640948178283850907448448165552847270885589742857910216401,0x4f040b5db8d859fea7bdb8e96867ff27f8bd949cca6e64dddf886a6798aa5ca2,Exact Score: Paraguay 0 - 0 France?,Yes,BUY,maker,0.1610000002433701,87.32379,1577,0.111,0.122,0.1165,0.011,,,,stale,book_before_too_old
2026-07-04T22:10:17+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.166000000417,39.808153,1575,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:16+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.166000000417,39.808153,1574,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:16+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,46846199290361907593357845293169641714363404809997695447130795485597463297319,0x1472783c49f7898cb078d1b94d916fcad6bdc79e00d0bca63d7ff2acdee37fbb,Exact Score: Paraguay 2 - 1 France?,No,BUY,maker,0.9830000017140206,560.888235,1575,0.986,0.993,0.9895,0.007,,,,stale,book_before_too_old
2026-07-04T22:10:14+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.166000000417,39.808153,1572,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:13+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.166000000417,39.808153,1571,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:13+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.4400000224000036,7.857142,1571,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:10:11+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.166000000417,39.808153,1569,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:11+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,53850543449954319258830021596635472306701104640080847905103517678613649532150,0x34e935db1dd7ea88e677f467fb03a8ee17dabca5964db893746a9107a68d7fdb,Paraguay vs. France: Team to Advance,Paraguay,BUY,maker,0.11,473.88,1569,0.09,0.1,0.095,0.01,,,,stale,book_before_too_old
2026-07-04T22:10:10+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,488.8884,1568,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:10:10+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.166000000417,39.808153,1568,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:10+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.166,49.8,1568,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:10+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.166000000417,39.808153,1568,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:08+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.166000000417,39.808153,1566,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:10:07+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44000001470919425,8.375714,1565,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:59+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,3.96,1557,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:58+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,61221511906668985742640948178283850907448448165552847270885589742857910216401,0x4f040b5db8d859fea7bdb8e96867ff27f8bd949cca6e64dddf886a6798aa5ca2,Exact Score: Paraguay 0 - 0 France?,Yes,BUY,maker,0.15900000013103135,10.92105,1556,0.111,0.122,0.1165,0.011,,,,stale,book_before_too_old
2026-07-04T22:09:56+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.16300000983725677,0.97761,1554,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:09:56+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,61221511906668985742640948178283850907448448165552847270885589742857910216401,0x4f040b5db8d859fea7bdb8e96867ff27f8bd949cca6e64dddf886a6798aa5ca2,Exact Score: Paraguay 0 - 0 France?,Yes,BUY,maker,0.159,37.85631,1554,0.111,0.122,0.1165,0.011,,,,stale,book_before_too_old
2026-07-04T22:09:55+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,79481933683995790397808921235737232870251729429638902436601200312159772849373,0xf73ff3d254a05e720446d01b3462cf8410c4117123a3f38a49192ba58e6ce0a8,Paraguay vs. France: O/U 4.5,Under,BUY,maker,0.966,229.99494,1553,0.95,0.96,0.955,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:53+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,35371420051097980571529391020191940963108890582721510726130912008018851448702,0x131b9f58b9cbe257a3a3463f2c877444e95cb108bd56bafab4fa81701368f1f3,Exact Score: Paraguay 0 - 1 France?,No,BUY,maker,0.7400000353600023,14.230769,1552,0.75,0.77,0.76,0.02,,,,stale,book_before_too_old
2026-07-04T22:09:53+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,8.8,1551,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:53+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,0.9988,1551,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:53+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,35371420051097980571529391020191940963108890582721510726130912008018851448702,0x131b9f58b9cbe257a3a3463f2c877444e95cb108bd56bafab4fa81701368f1f3,Exact Score: Paraguay 0 - 1 France?,No,BUY,maker,0.7400000222091324,19.325384,1552,0.75,0.77,0.76,0.02,,,,stale,book_before_too_old
2026-07-04T22:09:53+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,35371420051097980571529391020191940963108890582721510726130912008018851448702,0x131b9f58b9cbe257a3a3463f2c877444e95cb108bd56bafab4fa81701368f1f3,Exact Score: Paraguay 0 - 1 France?,No,BUY,maker,0.7400000097066669,42.692307,1552,0.75,0.77,0.76,0.02,,,,stale,book_before_too_old
2026-07-04T22:09:52+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.16300000102114007,9.737156,1550,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:09:52+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,79481933683995790397808921235737232870251729429638902436601200312159772849373,0xf73ff3d254a05e720446d01b3462cf8410c4117123a3f38a49192ba58e6ce0a8,Paraguay vs. France: O/U 4.5,Under,BUY,maker,0.9650000006615,1378.571428,1550,0.95,0.96,0.955,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:52+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,35371420051097980571529391020191940963108890582721510726130912008018851448702,0x131b9f58b9cbe257a3a3463f2c877444e95cb108bd56bafab4fa81701368f1f3,Exact Score: Paraguay 0 - 1 France?,No,BUY,maker,0.7400000396514187,13.063846,1551,0.75,0.77,0.76,0.02,,,,stale,book_before_too_old
2026-07-04T22:09:52+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,69409269810971756572135474605694774433368912850915658758245082212452442954853,0xe7cfffc7033b219233e6d1b26bd4ce0921113a33080477bac13f0f46202386c5,Paraguay vs. France: France O/U 1.5,Under,BUY,maker,0.52,10.6275,1550,0.44,0.46,0.45,0.02,,,,stale,book_before_too_old
2026-07-04T22:09:50+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,4.4,1548,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:50+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.4400000224000036,3.928571,1548,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:46+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,26.7784,1544,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:46+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,158.4748,1544,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:44+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,3651745572886390686361185784362030812008352157082960896155953796481046303802,0x19df43119a6a79959cd7dc6e105e30ccba01054fef76504b0b18657803f85518,Paraguay vs. France: Paraguay O/U 2.5,Over,BUY,taker,0.004,4.572660000000001,1543,0.002,0.006,0.004,0.004,,,,stale,book_before_too_old
2026-07-04T22:09:44+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,3651745572886390686361185784362030812008352157082960896155953796481046303802,0x19df43119a6a79959cd7dc6e105e30ccba01054fef76504b0b18657803f85518,Paraguay vs. France: Paraguay O/U 2.5,Over,BUY,taker,0.005,5.71566,1543,0.002,0.006,0.004,0.004,,,,stale,book_before_too_old
2026-07-04T22:09:43+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,3.7928,1541,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31292842804621552685080710635481150509566506621131636432949831366602181113978,0x34e935db1dd7ea88e677f467fb03a8ee17dabca5964db893746a9107a68d7fdb,Paraguay vs. France: Team to Advance,France,BUY,maker,0.88,181.28,1539,0.9,0.91,0.905,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44000005090910943,1.728571,1538,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31292842804621552685080710635481150509566506621131636432949831366602181113978,0x34e935db1dd7ea88e677f467fb03a8ee17dabca5964db893746a9107a68d7fdb,Paraguay vs. France: Team to Advance,France,BUY,maker,0.8800000192000008,36.666666,1539,0.9,0.91,0.905,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31292842804621552685080710635481150509566506621131636432949831366602181113978,0x34e935db1dd7ea88e677f467fb03a8ee17dabca5964db893746a9107a68d7fdb,Paraguay vs. France: Team to Advance,France,BUY,maker,0.8800001008000161,7.333333,1539,0.9,0.91,0.905,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31292842804621552685080710635481150509566506621131636432949831366602181113978,0x34e935db1dd7ea88e677f467fb03a8ee17dabca5964db893746a9107a68d7fdb,Paraguay vs. France: Team to Advance,France,BUY,maker,0.88,76.56,1539,0.9,0.91,0.905,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9550000042525,212.222222,1539,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T22:09:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31246751777309327054837731878037520541776738112006758382821715244728162092472,0x4489765dc6fd5092de4dd806fbb8e52263e7b79d8faf1284dfeed7a2e33cc10e,Exact Score: Paraguay 1 - 2 France?,No,BUY,maker,0.9300000637000058,13.285714,1539,0.93,0.94,0.935,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31292842804621552685080710635481150509566506621131636432949831366602181113978,0x34e935db1dd7ea88e677f467fb03a8ee17dabca5964db893746a9107a68d7fdb,Paraguay vs. France: Team to Advance,France,BUY,maker,0.88,575.8192,1539,0.9,0.91,0.905,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9550000085500001,106.111111,1539,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T22:09:38+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31292842804621552685080710635481150509566506621131636432949831366602181113978,0x34e935db1dd7ea88e677f467fb03a8ee17dabca5964db893746a9107a68d7fdb,Paraguay vs. France: Team to Advance,France,BUY,maker,0.88,246.972,1537,0.9,0.91,0.905,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:38+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31292842804621552685080710635481150509566506621131636432949831366602181113978,0x34e935db1dd7ea88e677f467fb03a8ee17dabca5964db893746a9107a68d7fdb,Paraguay vs. France: Team to Advance,France,BUY,maker,0.88,2666.4,1537,0.9,0.91,0.905,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:37+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.4400000063404773,19.430714,1535,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:34+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,65.626,1532,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:34+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.44,66,1532,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:32+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.162,0.86022,1530,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:09:32+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.162,0.27864,1530,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:09:31+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.16200002122449994,0.442696,1529,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T22:09:29+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99286149817318567767451861229686424899608858663863135624950016348707831065914,0x4702fd87db711fe8b1cdb43d2ba74dc31b98bdbe2be22302d9e365ba883a04e6,Spread: Paraguay (-1.5),Paraguay,BUY,maker,0.002,0.003887,1527,0.006,0.009,0.0075,0.003,,,,stale,book_before_too_old
2026-07-04T22:09:28+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.4400000224000036,3.928571,1526,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:25+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.440000000672,78.571428,1523,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:25+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.440000003136,39.285714,1523,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T22:09:23+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99286149817318567767451861229686424899608858663863135624950016348707831065914,0x4702fd87db711fe8b1cdb43d2ba74dc31b98bdbe2be22302d9e365ba883a04e6,Spread: Paraguay (-1.5),Paraguay,BUY,maker,0.002,0.003907,1521,0.006,0.009,0.0075,0.003,,,,stale,book_before_too_old
2026-07-04T22:09:23+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31246751777309327054837731878037520541776738112006758382821715244728162092472,0x4489765dc6fd5092de4dd806fbb8e52263e7b79d8faf1284dfeed7a2e33cc10e,Exact Score: Paraguay 1 - 2 France?,No,BUY,maker,0.9300000203000008,39.857142,1522,0.93,0.94,0.935,0.01,,,,stale,book_before_too_old
