condition_id,category,merge_sets,consumed_token0_cost_basis,consumed_token1_cost_basis,pair_cost_per_set,merge_payout_usdc,realized_edge_usdc,realized_edge_per_set,realized_edge_bps
0xb601e60ad25f71a8355ae055a4a01031f0a2c72400e4eda3223af2d4681c1705,Sports,2125.467175,104.338377,1900.285299,0.943145,2125.467175,120.843499,0.056855,568.550294
0x2b8c04d309ddd9fb17cae25c9b429ccf08aed534b43c7f7e5964bf2ffe7f0022,Sports,1440.045000,153.018294,1296.293000,1.006435,1440.045000,-9.266294,-0.006435,-64.347251
0x0806b206552bd3ad5f62e9fc8dbe3d4b04add3581f4e5c7f40d5bb7ce84fec0e,Sports,4915.619525,2722.219693,1746.173649,0.909019,4915.619525,447.226183,0.090981,909.806345
0x149b34d74cb0d77ed39e3a5d790978911bd68575b5e028eec40bb4d5fdc4066b,Sports,2849.829962,1315.311567,1459.369890,0.973631,2849.829962,75.148505,0.026369,263.694698
0xe6778b56fd7b612c3f98bf4e1ab3ae45ed2fb4b376d74d466cce4fd6a17eb10a,Sports,162.260016,31.484061,139.503521,1.053788,162.260016,-8.727566,-0.053788,-537.875322
0x1bb6ebe8551abe6314f9c062d5f67ae47292062e19370e940fef1573c6383c25,Sports,190.158594,103.588606,89.370901,1.014729,190.158594,-2.800913,-0.014729,-147.293509
0xef3318239385548bec7de72f5b6d22517d3b17452285bbd9af1ca17249513841,Sports,1468.760678,186.134932,1240.599716,0.971387,1468.760678,42.026030,0.028613,286.132592
0x30382150bd98a0fe696812aa3daf4bf74cb57f80bb265d9cf941072d0f6a51a2,Sports,1751.015743,1330.244734,329.803144,0.948049,1751.015743,90.967865,0.051951,519.514834
0x8f06973bd16b7d99f6f5682610c8a391865fe54384e4c631ee8b45b37b2afdf5,Sports,349.975134,227.416748,63.253586,0.830546,349.975134,59.304800,0.169454,1694.543254
0x400acc26909ceeb6fc25d886bf071a157b52e86879494e892175ade36e232db0,Sports,1569.206564,938.538039,710.789381,1.051058,1569.206564,-80.120856,-0.051058,-510.581955
0xb6dff07dd84f65657361ef78e8ec949af88c98664d8874b068e7fb998e70a0ec,Sports,632.310000,0.955274,623.776580,0.988015,632.310000,7.578146,0.011985,119.848592
0xb408139ab64b214688010f7739b6550e5308dc384a91bef297e950a71e8bd6ed,Sports,827.413028,399.149144,288.205703,0.830728,827.413028,140.058181,0.169272,1692.723897
0xde03267705fd3f85d07b3eb2c1ffdb90456f29a460af5f2da5ff287ef0e5637d,Sports,1500.377052,43.092118,1308.920231,0.901115,1500.377052,148.364703,0.098885,988.849453
0x3a38ca446b3186dda03e7118989315888cbd7b87a31ec0eea4b141d9aa45b45c,Sports,2253.913949,1286.348967,551.140252,0.815244,2253.913949,416.424730,0.184756,1847.562681
0xf2e72f4b17405130d99833044d091333fa0ff65146f645328f0f721108116b2d,Sports,124.260000,0.585683,95.517700,0.773406,124.260000,28.156617,0.226594,2265.943763
0x5618dba641fe80687bee9ba1ea4150f41e99385d949100d8db224db535db0e4f,Sports,492.003332,455.746433,65.776679,1.059999,492.003332,-29.519780,-0.059999,-599.991471
0xc63febb69a0ad96d37399c572ae015265383ac8d5754ac93e7cba2def371c148,Sports,70.335858,46.305661,29.140384,1.072654,70.335858,-5.110187,-0.072654,-726.540774
0x0ec91be61ccf0b0edfb2d20fedb0084d614db885cbc63f041dc7421a4b261a91,Sports,4683.906128,3058.497855,2425.138356,1.170740,4683.906128,-799.730083,-0.170740,-1707.399894
0xce8af8563f9f70ba55cac21aae0f931893ff7b339be548c0e4ea15543848cf2e,Sports,0.130000,0.110500,0.045500,1.200000,0.130000,-0.026000,-0.200000,-2000.000000
0x43010f6d9acf88b2813a91e76f117eba745edbb6a0bda6ed496adac6322d7828,Sports,75.332219,37.863029,42.523821,1.067098,75.332219,-5.054631,-0.067098,-670.978631
0x0dc995fec9f50fb6039b898819cc9f652ee9b8d481b9f472a263f25fb2eec5f4,Sports,1492.046038,655.254851,922.383434,1.057366,1492.046038,-85.592247,-0.057366,-573.656879
0xb6b76de518285e18ccd40698e3b0d3258623900c0ae39043e1387eae0d6027c2,Sports,31.150000,2.895650,20.164280,0.740287,31.150000,8.090070,0.259713,2597.133145
0x1edaeab41d328c792c0d1e72066f644463cd0667bf879373c5758d9e759e52ce,Sports,2093.845647,557.715304,1376.558760,0.923790,2093.845647,159.571583,0.076210,762.098118
0xed49c99283ad7c5cfe2c0a010bba1b6836794bc9a94c8cc20303388e73b9af45,Sports,6468.630054,2444.676798,3476.693876,0.915398,6468.630054,547.259380,0.084602,846.020526
0x597ce6107c59742f745822ac36175a5b47d02d251a08db5d12c997408afab2e3,Sports,3016.966469,1434.045895,1890.191885,1.101848,3016.966469,-307.271311,-0.101848,-1018.477713
0xfac3d48692cc0959825ebd96d29f87173ef8edab292e7377c0348db517cf461e,Sports,2952.865730,950.318253,1675.124449,0.889117,2952.865730,327.423028,0.110883,1108.831413
0xe57c8bac1ca24e6ebd76ef5823d09570ac8acb035325dcfee2b32bf1d4f1224e,Sports,992.028844,454.663050,430.611634,0.892388,992.028844,106.754160,0.107612,1076.119518
0x4592e712b501b0002f100d1cbc535728d9dd8faaf65aced0cc8bed9e91e7ac42,Sports,760.943260,176.471166,576.664970,0.989740,760.943260,7.807124,0.010260,102.597974
0xd27a0dc05664de1d68179fa2a56796662415c2accfeb5d941831795b7efa0814,Sports,57.052620,49.048868,6.772631,0.978421,57.052620,1.231121,0.021579,215.786887
0xc5bde43decf6e57db931dfd6e66b32653ffb9a627cda470c24d93fca6ee9e56e,Sports,1669.645368,167.027490,1443.354878,0.964506,1669.645368,59.263000,0.035494,354.943636
0x6d0b53064f3b660cae73db8b8c4da352b7520f76956c5f464be71c6f1ba6566f,Sports,2294.496802,673.235409,776.005019,0.631616,2294.496802,845.256374,0.368384,3683.842023
0x3b72986187f49392e57c66c96d47553ad73afaf8ef7d5b74785678f2a9de1610,Sports,642.953936,309.028438,257.158208,0.880602,642.953936,76.767290,0.119398,1193.978072
0x27517c3354848c53168980372632b94bf285180eaa80c9bad32025c619baacbe,Sports,11036.992754,4437.835491,8071.005919,1.133356,11036.992754,-1471.848656,-0.133356,-1333.559502
0x153103cb115acaa8d4696e689ddec405c9d5fe3b35d970aedacb2b8c23d7b0c3,Sports,60.103220,2.897845,54.729670,0.958809,60.103220,2.475705,0.041191,411.908891
0x180d9542121ba05aae6b2489ac7de45f78d86deee65bb9cd077f2542cf684271,Sports,92.170000,46.085000,42.159822,0.957414,92.170000,3.925178,0.042586,425.862898
0x726fe90d73d26fe2e04b4b19acccfe84e1133102972d222308ec627b3c64681f,Sports,1919.596830,1134.086937,713.983132,0.962739,1919.596830,71.526761,0.037261,372.613458
0x00efb55c523e7892617d5e169b3b2fe86af42cdd255d11517668fdb8c7b5514c,Sports,1204.744880,843.601686,456.303025,1.078988,1204.744880,-95.159831,-0.078988,-789.875373
0x6ac738655735e39abe3f5ba0f73c47c842ce4294bd890d55595f220e7d6aeb16,Sports,2108.273939,605.667314,1306.479904,0.906973,2108.273939,196.126721,0.093027,930.271524
0x83b7ecc49acf8994acbaa7871c54f4f5fbb529a4c9909fbc86c6c71cbd6bc0ff,Sports,18400.038387,4315.576567,10751.830255,0.818879,18400.038387,3332.631565,0.181121,1811.209029
0x4adb4236a67555d7a79ac15ce379306a07fb7c889994b7b091814a1e947cde90,Sports,7364.404690,4681.538598,2598.194808,0.988503,7364.404690,84.671284,0.011497,114.973698
0x97ad32b5ee4598bfec0d31585482ddce7ee14ae18917f89464b45f8ed65e9464,Sports,18866.792539,10266.835586,8296.599043,0.983921,18866.792539,303.357910,0.016079,160.789339
0x53aff7d91cfa06bbe6af9ef87b8a1b7dc9084b5b6de3a2ba1cf053c886272b51,Sports,15.655713,4.655614,10.267557,0.953209,15.655713,0.732542,0.046791,467.907295
0x993c086dc3e9bd4213e2b47a49ef7b5bf6aceaeda819bb61f238923ba6b5b794,Sports,2881.941116,1766.497924,1312.128360,1.068247,2881.941116,-196.685168,-0.068247,-682.474625
0x2f300e322d793e401e6d71dad0b77dce003c254b2d7d7d64309cf84638c502e9,Sports,3331.947581,1744.719987,1249.354372,0.898596,3331.947581,337.873222,0.101404,1014.041229
0x4e7dc265edde0fef687e6d7787044210ed438f85035ab878f2e81eeea60e06a9,Sports,17.800000,12.104000,7.298000,1.090000,17.800000,-1.602000,-0.090000,-900.000000
0x574bcc388012dfc372d2ebc1a8bd088a3f0cfe579ac26f4bb2548bb23dfe7826,Sports,19167.366629,10762.907337,11407.559359,1.156678,19167.366629,-3003.100067,-0.156678,-1566.777599
0xd72563fd62be27382b3d7ce73a296230401cc1131c6b89839aff3e86fc0e0804,Sports,2255.633204,1142.221110,831.947920,0.875217,2255.633204,281.464174,0.124783,1247.827764
0xa78041bc13303772d0a58154b4f046e280a67cd57a3844c3aacccf5eb014712c,Sports,1563.620394,939.801850,649.929772,1.016699,1563.620394,-26.111228,-0.016699,-166.992119
0x73c6bdfb199ec9e47ed2846418b87f760bbf832b91ad83936e996560f8221300,Sports,70.000000,35.700000,41.874254,1.108204,70.000000,-7.574254,-0.108204,-1082.036346
0x6089e5e2410adcdba3dce1a40eb630af8347d03f46126dd5eaa7ee68d1e5ed4d,Sports,5531.701125,3245.384247,2883.241334,1.107910,5531.701125,-596.924456,-0.107910,-1079.097447
0x3400943a4af3236bd99361f2905026de8c6c7f4b79f5419e95631ff7ff5b3c0a,Sports,9856.629367,4866.004860,4876.648508,0.988437,9856.629367,113.975999,0.011563,115.633848
0x06b1040a47bc143f893abb0142e7c5c7b313966fd9fb9307227d946c7a6f3e64,Sports,186.228147,117.790348,59.980934,0.954589,186.228147,8.456865,0.045411,454.113171
0x267dc669f23f6c1ec8cb3973cdd5ecccb250fe941296baaf57b1a629feaa0d2c,Sports,8048.405832,5650.597302,2870.133261,1.058686,8048.405832,-472.324731,-0.058686,-586.855013
0x9d0e072fd753b04fa5685e2bd4de096a01411782e5b32d878589e56f6ffb9754,Sports,889.730745,133.616251,520.403596,0.735076,889.730745,235.710898,0.264924,2649.238541
0x010540fc1ecf8cc7550edde2a2a3feae0620d33adadf7ff1caf5e2a75e2fe76c,Sports,30.000000,17.657721,12.600000,1.008591,30.000000,-0.257721,-0.008591,-85.906892
0xf2644f69543421dee239afd606f557a53d7dd92b43b592d67fbdfb1c06df70cb,Sports,19324.183701,7215.162046,8764.753550,0.826939,19324.183701,3344.268105,0.173061,1730.612872
0x95d9249f6f22ea7933fdf9f942c781c0da60c4f7b0b7d44e985d28cadd598cad,Sports,530.708041,191.567039,461.051804,1.229714,530.708041,-121.910802,-0.229714,-2297.135008
0x65cd7977f37e343a434fe32a1d7b237dc7071540d3c939c9c62f9d1fe02f4cc7,Sports,8.700000,6.699000,1.185559,0.906271,8.700000,0.815441,0.093729,937.288549
0xaffa007cd9f99cde17ba3d811a22febe39d7cb3ac5fbedbb450c339f8dcc2ccd,Sports,4794.600271,1309.378174,3022.816634,0.903557,4794.600271,462.405463,0.096443,964.429643
0x5756bcddbc9f746aa25971c6e4d49794d25f99242e325219c6468935dd082821,Sports,14270.091835,8527.146557,5399.003370,0.975898,14270.091835,343.941908,0.024102,241.022912
0xa6f89c5545db460b07716c0d975ddd94941a81a704c678de49eaf01844e3c3f2,Sports,3007.891217,1275.850867,1866.804129,1.044803,3007.891217,-134.763779,-0.044803,-448.034087
0x83fd5e49075df04026f37c2c14b6151eb4f8624d8a785b52425c13888c02fabe,Sports,3901.667977,644.387586,3412.676656,1.039828,3901.667977,-155.396265,-0.039828,-398.281622
0xd2ba2cf4996283b23fa4b0bf842076b5c66da57757332bb756ac35826850663d,Sports,463.901275,201.319179,287.366519,1.053426,463.901275,-24.784423,-0.053426,-534.260718
0xa2e8c37dd76f07b687821b71ba2f4be6f069e97d6320b93c70d927a5bcfebada,Sports,1743.720390,1127.147213,669.323432,1.030252,1743.720390,-52.750255,-0.030252,-302.515557
0x02d7d2c92dd0eebc297df334ea379b506af8f991bb9f46652df09195389236fe,Sports,184.314711,9.403330,170.301916,0.974991,184.314711,4.609465,0.025009,250.086644
0x7cd38044e8019234ed3d4e907a5f4172670d358d9f739b20f75c27fab6f97b66,Sports,332.333362,64.226671,258.737669,0.971808,332.333362,9.369022,0.028192,281.916388
0x0c70c14d29d4a1e213057e058830720fdd151c0ef722a7389593c6a577f70c57,Sports,433.582447,50.234713,303.571828,0.816008,433.582447,79.775906,0.183992,1839.924706
0x0a619039f2bde4839e964a0590a0e95f0a2566ff8ce0caf59d71d87b257b5710,Sports,427.016354,21.947194,380.558370,0.942600,427.016354,24.510790,0.057400,574.001203
0x96de804f4e6c520e5dde491f684806bb40afbb036ee6d81f41d5bbbf48b18045,Sports,403.767633,353.464283,58.181849,1.019512,403.767633,-7.878499,-0.019512,-195.124579
0x8f94884d094d44b9780fbcd7c0eb651b1ed6b2f88a96790517febb4197e94250,Sports,835.732736,443.178841,638.861196,1.294720,835.732736,-246.307301,-0.294720,-2947.201787
0x12d57d9d5c8851d13f2c74b8737d3a20fdb0e063b713f33bbb4e33e0943973ff,Sports,414.300000,220.636000,252.531728,1.142090,414.300000,-58.867728,-0.142090,-1420.896160
0xf4c84d6bbf21fdfe2eb305e15ddb85ca31d4676ec0b29e4dc2eed0a611108e31,Sports,19.840000,9.126400,7.864265,0.856384,19.840000,2.849335,0.143616,1436.156941
0xfc4dde0e84c51dac726301204364a7eafb8c07a810236ba6aa305876896c4423,Sports,541.258270,249.311323,310.982577,1.035169,541.258270,-19.035630,-0.035169,-351.692188
0x449ea451e0be8426cfd81e868841095d5a9af39229b2da08bc242a6fd68b02bd,Sports,1464.108955,1222.987866,395.038950,1.105127,1464.108955,-153.917861,-0.105127,-1051.273274
0x5b2a21b9da73165a930cf3450a76ddf30d71da5081aed6bb4173f33f6900e515,Sports,2970.895461,448.409836,2238.453455,0.904395,2970.895461,284.032170,0.095605,956.049021
0x0cfa3b310c1b5cecacb34b1f7c68e66ae62ec2565b2a146f7aed95947e9d1631,Sports,23278.973168,10830.093622,10106.822928,0.899392,23278.973168,2342.056618,0.100608,1006.082442
0x297d90343161edcfc88406daaede6e70f1a197001ab56a1af86b4e5df6341118,Sports,192.421536,94.621737,87.502344,0.946485,192.421536,10.297455,0.053515,535.150848
0x6d60c9411069286151b103c09720898fd8b3a2b3409e305ec52b2960ee8322b5,Sports,7095.945050,3519.909458,4590.891972,1.143019,7095.945050,-1014.856380,-0.143019,-1430.191993
0x5fb3bcf69597c4d8e24882908de57d7f2f5ad0bb7bf6418ad8108cba8a41f846,Sports,341.588279,115.403549,117.304152,0.681252,341.588279,108.880578,0.318748,3187.479934
0x2dbbf4388f846e6b64dc9b535214dea832405a82ccae0e6e26a9944133c7f002,Sports,261.531733,144.729673,128.973593,1.046539,261.531733,-12.171533,-0.046539,-465.394121
0xd673a330830df2d73a36a67504ac1d569070e4f14d30e0341c59695187c44ce0,Sports,1124.107667,729.038778,403.627782,1.007614,1124.107667,-8.558893,-0.007614,-76.139446
0xab218d489a3a5444b22e73fb2727018031de3ecfb7c9d690822234a0706bad3f,Sports,13.110859,0.930871,12.468427,1.022000,13.110859,-0.288439,-0.022000,-220.000109
0x121336c12ca05c3a3a4b63acb14d6d2bc039a1a2cf7dd33058d0f0709b73e1a9,Sports,13.766046,1.966056,11.060130,0.946255,13.766046,0.739860,0.053745,537.452522
0x50a60dfd01c39eec937971fba83676157fb519e9c385be029aca59b51c420d2a,Sports,24640.170105,4395.105165,18165.703176,0.915611,24640.170105,2079.361764,0.084389,843.890994
0x14fc4138aa01e73cc3d26b2037049448f20c0f444f7151e9ed0b373ce08021ee,Sports,42.240000,4.240582,38.855680,1.020271,42.240000,-0.856262,-0.020271,-202.713508
0xa803f6375f46b8930573cf66ce6fa3a0875820e75ce1b7d804197a88a0d2138a,Sports,165.587351,57.958579,87.299431,0.877229,165.587351,20.329341,0.122771,1227.710988
0xb9b33e05003bf6687f348917b3608c888fed00634288815c2786cf9cf908d8b5,Sports,106.760000,15.418680,87.329680,0.962424,106.760000,4.011640,0.037576,375.762433
0x1dfe1dea02025520023841786c59571f3d3f8acae02b61f4f178139e1dabeaac,Sports,28.000000,5.320000,19.600000,0.890000,28.000000,3.080000,0.110000,1100.000000
0xf0bce8f73ce1f6fb9d47cd5649bc5527c63bbc0951777629785fd80677eaf0bd,Sports,43.648931,21.948936,25.978581,1.098023,43.648931,-4.278586,-0.098023,-980.227089
0xa12baf482730e7a539945df45f1ef995035fc224828ecdad95d9a34d1ee990ba,Sports,1455.336018,72.718173,1295.178859,0.939918,1455.336018,87.438986,0.060082,600.816475
0x08b0df36be45801b0c4afb52f0aeec4432c36c73ec277c2d635bfe69b5da076a,Sports,2006.498918,610.804231,1347.821765,0.976141,2006.498918,47.872922,0.023859,238.589322
0xfc8fb8cf7b27f82a4d3b88e9dcf26504c886d3434a8a1af6f741e54b727fca2b,Sports,775.480000,65.915800,697.932000,0.985000,775.480000,11.632200,0.015000,150.000000
0x2abd5907f36b208ccd8ffaccd0ddb10bb0537e066b546942cf8c614b8d4faf59,Sports,38710.656694,6902.627541,28010.133709,0.901890,38710.656694,3797.895444,0.098110,981.098170
0x541eeae5aec94745ba1bc759a19e914e86771b457bed7baeb42cb8fb7ce01510,Sports,5803.150719,1911.953831,4090.424454,1.034331,5803.150719,-199.227566,-0.034331,-343.309309
0x1107cb45ef1435b1fa8abf1a8ed0ea79236546911b9812b5f418c3f52368e8d6,Sports,4497.727696,2286.453279,2422.617117,1.046989,4497.727696,-211.342700,-0.046989,-469.887718
0x46ca29ddb84929e890c1e5bd29b9c1c67a490e17b7af9fa7a4194037ce43c028,Sports,5052.848399,3127.034945,1533.260724,0.922311,5052.848399,392.552730,0.077689,776.893941
0x4bb79fa62604566333acfb4f585740032fe990c854555604a79f605686db945b,Sports,8042.834058,1832.870816,6322.273856,1.013964,8042.834058,-112.310614,-0.013964,-139.640595
0x6a66ab2936d16c80b44786b2cf0f4ee8be285be18c26869310214a3111e4c113,Sports,404.373055,182.671265,214.357826,0.981839,404.373055,7.343964,0.018161,181.613574
0xa7880bf42b628e3072c6f10caffdc52adf0b2ffa52884fc7ed3a5d63d91e7de5,Sports,2515.166738,973.634053,1303.582676,0.905394,2515.166738,237.950009,0.094606,946.060575
0x3f36d7b622f319a24f79b70b0a029e3376da266ba7b7e6a7c59c3293f1a7b5b7,Sports,216.249524,53.004583,159.228438,0.981427,216.249524,4.016503,0.018573,185.734651
0x4ad0f373968b9e6ac4014180726dbfc575deebfecaeb5ed4f0bb0511d4667166,Sports,155.916073,65.920276,95.562800,1.035705,155.916073,-5.567003,-0.035705,-357.051262
0x38d61da759d2108c14273796e2e56021796270898d69fda3de5b1f604dc11296,Sports,4734.175327,1267.659739,3693.145601,1.047871,4734.175327,-226.630013,-0.047871,-478.710646
0xaaebe72c87c82557fe7298eff4fa56cce962bb9a4355b0e52407e9a8603f6f9d,Sports,854.598020,480.598737,263.675926,0.870906,854.598020,110.323357,0.129094,1290.938597
0x881ce4052a6f16e7e5da662d0a4bb2c2fe9828245349363fe833301c5b25811f,Sports,1642.375016,1002.965124,567.170730,0.956015,1642.375016,72.239162,0.043985,439.845719
0x6381d4a73b0152f1510b3dde3224f3b1a3796f004fb7e4070b995422a9b7cf8d,Sports,69.355850,0.857557,67.226599,0.981664,69.355850,1.271694,0.018336,183.357841
0x376aa5c41e78640f61f2665765b899c58a8d7b1b30c0a051fe97d4f537fc63e8,Sports,2.933328,0.733332,2.023997,0.940000,2.933328,0.175999,0.060000,599.998523
0x1973a1ded58b37864565c48acae7e62e6721601f29bd36989fa0c44d05e3a171,Sports,235.979606,25.934166,212.108486,1.008742,235.979606,-2.063046,-0.008742,-87.424768
0x62d07be2d0afe83b31758d3be2ad190d53a577b7b308ca27a50607fe71ee11d7,Sports,951.673249,639.297919,367.321689,1.057737,951.673249,-54.946359,-0.057737,-577.365808
0x2c32277726965f1e22f8a5be23d75b7a95b0157a2b8591accb51d008bf84f466,Sports,2891.952856,2102.013057,886.719707,1.033465,2891.952856,-96.779908,-0.033465,-334.652441
0x708fbb898b1acef92aba859b441a61649844a685f39214f0b2845363d8ff8eaf,Sports,989.586196,501.772903,490.648521,1.002865,989.586196,-2.835228,-0.002865,-28.650639
0x08f597c64bb439008a09d2f94ca9821b918c5ea5ae6da375cb8fe147b2e89e4f,Sports,106.645440,6.346097,98.368879,0.981898,106.645440,1.930464,0.018102,181.017004
0x7268e8fb66b011af007fdf964f3023caae51ec0c4b3bb16fd0a0caaf4c276469,Sports,575.989120,69.101175,554.473962,1.082616,575.989120,-47.586017,-0.082616,-826.161738
0x28733074b4da0dd45759d4c2a34bf2c1a2d0af6254daa41b65b8b910b980be96,Sports,311.706450,239.446558,29.459469,0.862690,311.706450,42.800423,0.137310,1373.100329
0xadffa3274a2fa092c45d412ff59e1be115c9981e6e012764a76aae3a88336018,Sports,9.800000,0.845632,9.515800,1.057289,9.800000,-0.561432,-0.057289,-572.889768
0x21c50f0cd80425072f8b3f2c535b250aa2d6f57f4f5a4f7513d4e4aa4f897890,Sports,1157.206439,233.795543,840.870819,0.928673,1157.206439,82.540077,0.071327,713.270118
0x105c65b7c1666db73be97fd400dc1b6292174dd25524e49af41106b961fb8237,Sports,15797.905272,8944.079731,8425.502647,1.099486,15797.905272,-1571.677106,-0.099486,-994.864243
0xff8bdad4a7947dfd924d71530319c162360e7ce488e1516158b1cc6e3722d412,Sports,2349.520531,1180.880364,1111.716734,0.975772,2349.520531,56.923433,0.024228,242.276806
0xc6a4b1d3e1274d6012f9bafcfa4a31c544ce66588409af5aa2c0daad758f5ccd,Sports,1632.689462,928.658769,744.949909,1.025062,1632.689462,-40.919216,-0.025062,-250.624607
0xda58acb48a037ee4b5d560e1bf4d59cd99f061fa01bf34cc92e8235d3b15999b,Sports,63.315788,27.040927,38.085789,1.028602,63.315788,-1.810928,-0.028602,-286.015260
0xecbb369d125748e5cbbdb098b2677f996754963dd21cd2371c2c37222ecb96d7,Sports,5409.059171,2294.716785,3815.376715,1.129604,5409.059171,-701.034329,-0.129604,-1296.037457
0x74cae8ad247923af3755ea45f256bd2fd0efa92df8a532f040ea2d25d0fbd64b,Sports,260.211854,228.960367,107.750116,1.293986,260.211854,-76.498629,-0.293986,-2939.859514
0x6c80efc32ef92df8b51e88a8c7808f11c2dc2024d65c266eb81c12c5f009789f,Sports,6.400000,3.030400,3.128332,0.962302,6.400000,0.241268,0.037698,376.982008
0xfb3c30816a055d38166159a8df4125dab3b1eb0a37470435e93720a6594fc7e8,Sports,163.050242,89.266643,79.699269,1.036281,163.050242,-5.915670,-0.036281,-362.812732
0x4d80fb56852bc28a2f8edecd7c4324845e99c228d8c1dc0a382aee585ef99f97,Sports,1001.369862,535.369863,464.235454,0.998238,1001.369862,1.764545,0.001762,17.621313
0x6f11fe05ba4f600ce47fada1e903f2ccc7852a5a9de5fb21a9fac13e8d98c863,Sports,2.549293,0.599295,1.708027,0.905083,2.549293,0.241971,0.094917,949.170360
0xfda161b041cc56d004525256c06e168329ae8b1280cea98f0f05dd2fe1b891a0,Sports,4609.806091,1948.789713,1574.362796,0.764273,4609.806091,1086.653582,0.235727,2357.265275
0x57a369cccb8a2e3c322c3c98230722c11ba07ddcf263db7505e20c50c92adf10,Sports,2159.319572,688.500277,1503.840883,1.015293,2159.319572,-33.021588,-0.015293,-152.925895
0x60fbc87705e5b1aefac8dbe38611773b94b1382f0e24e953f2fc2d1c0d5ea88a,Sports,1622.869267,524.795807,826.593890,0.832716,1622.869267,271.479570,0.167284,1672.836968
0x5e4f72c61aa22e51fe70549384d34b1d42a418243a79aa508faaf4b82b3441d5,Sports,4962.877572,2385.528735,3315.434484,1.148721,4962.877572,-738.085647,-0.148721,-1487.213087
0x6cbcb902dd2039bd9e9a7874a6c964c9cdf83def95a8ff6c7b3d8c2114d60396,Sports,6.200000,4.278000,1.591864,0.946752,6.200000,0.330136,0.053248,532.477077
0x9cca8a166bd42d72f38d259f39fd4739a686e1197ba8a5d9266d77d0b2e3c539,Sports,26277.489379,13228.544817,7197.180137,0.777309,26277.489379,5851.764425,0.222691,2226.911537
0xe820fe49b263420fc2303dc8faa75ab9ce31cdd79fcb7743a9fbc3741c1f867a,Sports,965.256771,418.632479,479.102661,0.930048,965.256771,67.521631,0.069952,699.519889
0xc53f117acd00f50b99ed7ef4dcc723e2850113632bc91e2b758bb8b45945796d,Sports,132.000000,3.779365,112.120000,0.878025,132.000000,16.100635,0.121975,1219.745113
0xeec8156be06284533fb5653d79070b48bced822d8e69abb33317723cb920176f,Sports,810.834421,274.271042,473.362532,0.922055,810.834421,63.200847,0.077945,779.454419
0xf72f61c13f19301b21ed36beddf2b72a704bbc88fd407c663588b7a1c57c17c0,Sports,280.020067,190.492984,114.160649,1.087971,280.020067,-24.633566,-0.087971,-879.707151
0x86fbf22d24c88fcbbe86bf1c218e1fea3f170c7c53bb0d056b9cbd042cbf3fc9,Sports,3300.007278,1912.998977,1306.299984,0.975543,3300.007278,80.708317,0.024457,244.570119
0x0ddc5707e464af31d385d0842036ce1cc9c891739c12617bb400ac253ef3761e,Sports,1604.528893,175.751340,1297.104832,0.917937,1604.528893,131.672722,0.082063,820.631664
0x1b972b35b8c0ed0b478cbdd14a6775e0ab4ac16798a6e6d03ae975f52e82e92a,Sports,1275.749122,247.734799,970.220523,0.954698,1275.749122,57.793800,0.045302,453.018537
0xaa7189b57ab9e68dff660f2a52d3f4fd3d4f6596e7e051ad4db1c555b950b108,Sports,2338.074846,1535.324563,715.925905,0.962865,2338.074846,86.824378,0.037135,371.349865
0xa55650bdd7d72efcac552583fcaef99ecf521bfdbd7838def78fb5b78a85d713,Sports,289.401492,169.403826,80.643494,0.864015,289.401492,39.354172,0.135985,1359.846906
0x80d5a4e2d505dde0e92246795545e5d3a513682d01517cea576bcf2673a02105,Sports,1383.924469,1060.535861,688.564079,1.263870,1383.924469,-365.175471,-0.263870,-2638.695097
0xe37e99f422be39155fe2ec28c4f343468bf9e54976efcf4a307d91d11728150d,Sports,16.149597,1.129613,12.465662,0.841834,16.149597,2.554322,0.158166,1581.662895
0xc715c4f0552643592a7a65dc23c28abd42f5183eb339bc97a8f1adddf3ed8597,Sports,350.340000,117.907000,233.237951,1.002298,350.340000,-0.804951,-0.002298,-22.976282
0x6daf94e794dda48e97371c034fb9b15443537c7ae15d9172d20821f95b0fe3df,Sports,120.769228,100.787562,29.789230,1.081209,120.769228,-9.807564,-0.081209,-812.091316
0x01e57362915632c47574f0d100c20b9883475447f2cbaa1b5858f48c9ddbe95f,Sports,4.227271,2.367272,1.648636,0.950000,4.227271,0.211363,0.050000,499.999432
0x3319fc42efc37f776e3870fabe9520d4a35fc7df7acf9ebb499b625754a2e5b9,Sports,23034.713354,12125.005660,8866.707015,0.911308,23034.713354,2043.000679,0.088692,886.922554
0x3eb071136c5f4dc9f8c9c12cab30dfb94d8a6cb96d3dfb8898a63d23d3063bdc,Sports,7033.239219,566.858814,6111.829734,0.949589,7033.239219,354.550671,0.050411,504.107226
0x65febcc9f17aa1ea87c7184a86b588b1f42510ce62197b9b3d8aab097c3cfeb9,Sports,16.999996,3.649999,13.113978,0.986117,16.999996,0.236019,0.013883,138.834471
0xa772e6adac8cfc00543797b103e6f882881ffce641d4bae49261da6d7da5fbd1,Sports,2002.350693,987.995004,1267.637160,1.126492,2002.350693,-253.281470,-0.126492,-1264.920632
0x1739585e46e75083e19a60324efcc9222fd431cd4fc88935eb34e90bdd7b647f,Sports,683.223675,269.793627,464.314481,1.074477,683.223675,-50.884433,-0.074477,-744.769752
0x8e73a604da7a22ffde0b402db8dac421c1bae1f224817fd7d756543d449d86e9,Sports,5646.381968,2323.329308,3339.832397,1.002972,5646.381968,-16.779737,-0.002972,-29.717680
